id,year,month,day,latitude,longitude,name,magnitude
ak13875660,2016,8,11,54.2577,-161.3909,Alaska,1.8
ak13840273,2016,8,11,60.3377,-151.8161,Alaska,1.7
nc72673660,2016,8,11,39.3183333,-122.7905,California,2.25
nc72673670,2016,8,11,37.6385,-118.95166670000002,California,0.19
nc72673680,2016,8,11,37.6358333,-118.88733329999998,California,1.09
nc72673685,2016,8,11,37.6371667,-118.88566670000002,California,0.32
ak13840277,2016,8,11,64.6424,-149.1288,Alaska,0.5
nc72673690,2016,8,11,37.6355,-118.9485,California,0.32
nc72673705,2016,8,11,37.6335,-118.9505,California,0.05
nc72673710,2016,8,11,37.6295,-118.9431667,California,0.07
nc72673695,2016,8,11,37.6273333,-118.94016670000002,California,1.15
nc72673700,2016,8,11,37.6278333,-118.9406667,California,1.22
ak13840278,2016,8,11,51.4839,-178.1267,Alaska,1.9
ci37442183,2016,8,11,33.4183333,-116.6103333,California,0.68
nc72673715,2016,8,11,37.6288333,-118.9428333,California,0.64
ci37442191,2016,8,11,33.5168333,-116.55016670000002,California,0.59
ak13840279,2016,8,11,63.2394,-150.1951,Alaska,1.0
nc72673725,2016,8,11,37.6343333,-118.94866670000002,California,0.18
hv61371076,2016,8,11,19.208,-155.4516667,Hawaii,1.81
nc72673730,2016,8,11,37.6315,-118.9445,California,0.33
ak13875665,2016,8,11,53.7985,-164.1819,Alaska,1.6
nn00555738,2016,8,11,40.1373,-120.215,California,0.8
ak13875666,2016,8,11,61.1281,-151.805,Alaska,1.1
nc72673735,2016,8,11,38.0013333,-122.2916667,California,1.14
nc72673740,2016,8,11,37.6291667,-118.88866670000002,California,0.05
ci37442215,2016,8,11,34.0448333,-117.25683329999998,California,1.44
nc72673745,2016,8,11,37.6283333,-118.9393333,California,0.39
nn00555739,2016,8,11,40.0491,-119.6321,Nevada,0.3
ak13840387,2016,8,11,53.1372,-167.1051,Alaska,1.3
ak13840390,2016,8,11,59.9464,-140.2046,Alaska,2.2
nc72673755,2016,8,11,37.631,-118.944,California,0.37
ak13840393,2016,8,11,63.534,-150.8498,Alaska,1.0
ak13875670,2016,8,11,51.4496,-177.5111,Alaska,1.8
nc72673750,2016,8,11,37.6356667,-118.8865,California,0.77
us10006czu,2016,8,11,-4.0096,129.2294,Indonesia,4.5
ak13840397,2016,8,11,60.61,-143.2116,Alaska,1.0
ismpkansas70201053,2016,8,11,37.28966670000001,-97.6086667,Kansas,1.85
us10006d0j,2016,8,11,20.8635,144.6655,Northern Mariana Islands,4.4
nn00555730,2016,8,11,38.4722,-118.351,Nevada,0.1
nc72673760,2016,8,11,39.3211667,-122.77616670000002,California,1.92
ci37442263,2016,8,11,33.032,-116.4248333,California,0.95
ak13875672,2016,8,11,59.7875,-153.2308,Alaska,1.5
ak13875673,2016,8,11,62.4782,-151.3,Alaska,1.0
ci37442327,2016,8,11,36.1856667,-118.1136667,California,1.84
ak13840475,2016,8,11,59.8852,-152.8785,Alaska,1.5
ak13875675,2016,8,11,61.607,-146.4722,Alaska,1.0
nn00555735,2016,8,11,38.27,-118.7417,Nevada,1.1
ak13840477,2016,8,11,61.5356,-141.358,Alaska,1.7
nc72675431,2016,8,11,38.8178329,-122.7948303,California,0.73
nc72675436,2016,8,11,38.7915,-122.75333329999998,California,0.87
nc71015477,2016,8,11,38.7873333,-122.7498333,California,1.07
ak13840480,2016,8,11,57.1781,-157.9139,Alaska,1.7
ak13875678,2016,8,11,60.5329,-150.6201,Alaska,1.2
ci37442351,2016,8,11,33.477,-116.5156667,California,0.6
nc72675446,2016,8,11,38.8008347,-122.822998,California,0.89
ak13840481,2016,8,11,60.6312,-143.1957,Alaska,0.6
nc72675451,2016,8,11,38.8306656,-122.7505035,California,1.18
mb80165464,2016,8,11,45.717,-112.1275,Montana,3.24
uu60158317,2016,8,11,41.8738333,-111.7378333,Utah,1.04
us10006d1x,2016,8,11,-58.9482,-25.2393,South Sandwich Islands,5.0
uw61192936,2016,8,11,47.9926667,-121.8956667,Washington,1.76
nc72675461,2016,8,11,38.8131667,-122.8175,California,1.64
nn00555742,2016,8,11,41.8505,-119.6535,Oregon,2.0
ak13840522,2016,8,11,59.7282,-153.3328,Alaska,4.1
nc72675466,2016,8,11,36.60066670000001,-121.20716670000002,California,0.91
pr16224006,2016,8,11,19.0941,-65.11399999999999,U.S. Virgin Islands,2.2
nc72675471,2016,8,11,38.7861671,-122.75083159999998,California,1.14
mb80165469,2016,8,11,45.7161667,-112.12366670000002,Montana,0.48
ci37442391,2016,8,11,33.5088333,-116.5348333,California,0.46
ak13875681,2016,8,11,51.3891,-175.7178,Alaska,1.9
nc72675491,2016,8,11,36.8965,-121.61733329999998,California,1.47
ci37442447,2016,8,11,34.9993333,-118.2005,California,1.32
ci37442455,2016,8,11,34.2443333,-118.6681667,California,0.93
hv61371276,2016,8,11,19.41,-155.63383330000005,Hawaii,1.26
ak13840542,2016,8,11,63.3059,-151.3272,Alaska,0.3
ak13840543,2016,8,11,65.389,-144.7026,Alaska,1.5
ak13840545,2016,8,11,63.7743,-146.9619,Alaska,0.7
ak13840546,2016,8,11,67.2056,-153.2863,Alaska,1.2
ci37442511,2016,8,11,34.036,-116.74616670000002,California,1.17
ci37442519,2016,8,11,33.181999999999995,-116.415,California,1.07
ci37442535,2016,8,11,33.875666700000004,-117.50166670000002,California,0.7
ci37442543,2016,8,11,34.0343333,-116.74966670000002,California,1.02
nn00555759,2016,8,11,35.9998,-116.2039,Nevada,0.5
nc72675531,2016,8,11,38.81383510000001,-122.8178329,California,1.03
nn00555778,2016,8,11,38.6606,-118.734,Nevada,0.1
mb80165479,2016,8,11,45.7205,-112.1201667,Montana,1.58
nc72675536,2016,8,11,39.3163333,-122.7943333,California,1.81
ci37442591,2016,8,11,33.891,-118.25516670000002,California,1.97
hv61371321,2016,8,11,19.3796667,-155.2835,Hawaii,1.92
ak13840554,2016,8,11,64.6039,-149.3134,Alaska,1.5
ci37442615,2016,8,11,33.5043333,-116.53383329999998,California,0.72
us10006d3q,2016,8,11,49.1,-122.31,Canada,1.8
ak13840558,2016,8,11,63.205,-151.4055,Alaska,1.2
ci37442631,2016,8,11,33.0353333,-116.42633329999998,California,1.09
mb80165484,2016,8,11,45.7168333,-112.122,Montana,0.69
nc72675541,2016,8,11,38.8064995,-122.7770004,California,0.83
ak13840561,2016,8,11,62.0647,-141.1654,Alaska,1.2
ak13840560,2016,8,11,52.7324,-166.7216,Alaska,2.4
ak13840564,2016,8,11,60.2193,-139.626,Alaska,1.4
nn00555765,2016,8,11,38.9949,-118.4071,Nevada,1.0
uw61192991,2016,8,11,49.3925,-120.50733329999998,Canada,1.69
nc72675551,2016,8,11,38.8153343,-122.8263321,California,0.83
nn00555783,2016,8,11,38.3881,-118.6905,Nevada,0.2
hv61371391,2016,8,11,19.409,-155.6333333,Hawaii,1.33
ak13840567,2016,8,11,63.4033,-151.5458,Alaska,0.5
nc72675556,2016,8,11,37.6686667,-118.8533333,California,0.48
ak13875693,2016,8,11,58.9452,-154.386,Alaska,1.7
ak13840570,2016,8,11,54.8805,-160.2368,Alaska,2.3
nc72675571,2016,8,11,38.809,-122.80133329999998,California,1.39
us10006d4d,2016,8,11,-6.7823,129.42600000000002,Indonesia,4.1
ci37442695,2016,8,11,33.0388333,-116.413,California,1.05
nn00555771,2016,8,11,37.6044,-116.8007,Nevada,1.1
nn00555773,2016,8,11,38.4783,-118.3586,Nevada,0.5
us10006d4f,2016,8,11,13.6293,-91.2355,Guatemala,4.2
ci37442711,2016,8,11,33.037,-116.4196667,California,1.43
nn00555774,2016,8,11,38.2689,-118.7229,Nevada,0.3
se60154696,2016,8,11,35.3975,-83.3211667,North Carolina,1.92
ci37442743,2016,8,11,33.0541667,-114.97,Mexico,1.7
ak13840572,2016,8,11,63.1669,-150.5443,Alaska,1.8
nc72675586,2016,8,11,35.5686667,-121.0445,California,0.4
nn00555793,2016,8,11,36.1504,-115.4739,Nevada,1.2
us10006d4t,2016,8,11,51.2614,-174.2214,Alaska,3.8
nn00555785,2016,8,11,38.2627,-118.7066,Nevada,0.1
ak13840579,2016,8,11,63.338,-151.2509,Alaska,0.9
nn00555781,2016,8,11,35.7893,-116.5477,California,0.8
uw61193021,2016,8,11,46.1981667,-122.1868333,Washington,0.38
ci37442759,2016,8,11,33.6726667,-116.722,California,0.52
ak13875698,2016,8,11,63.1966,-137.42,Canada,1.4
nm60154691,2016,8,11,38.125,-88.4015,Illinois,2.44
ci37442767,2016,8,11,34.453,-119.2916667,California,1.18
us10006d4x,2016,8,11,41.6399,-127.0412,Oregon,3.0
nc72675611,2016,8,11,37.6381667,-118.889,California,0.35
nc72675621,2016,8,11,37.4608333,-118.84283329999998,California,0.77
nn00555794,2016,8,11,38.6534,-118.7881,Nevada,0.5
nc72675636,2016,8,11,37.3125,-121.4875,California,1.07
nn00555786,2016,8,11,37.5979,-116.8163,Nevada,1.1
ci37442799,2016,8,11,33.5061667,-116.5355,California,0.29
ak13840585,2016,8,11,53.2531,-165.5596,Alaska,1.8
nn00555788,2016,8,11,39.8482,-120.6907,California,0.7
nc72675641,2016,8,11,37.6381667,-118.956,California,0.13
nc72675646,2016,8,11,37.6298333,-118.93666670000002,California,0.39
nn00555795,2016,8,11,37.6217,-116.8147,Nevada,0.5
nc72675651,2016,8,11,38.8093333,-122.819,California,0.68
nn00555913,2016,8,11,40.1507,-120.2269,California,1.0
ak13878425,2016,8,11,61.2055,-140.6705,Alaska,0.9
nc72675656,2016,8,11,38.8436661,-122.8303299,California,0.57
nm60154706,2016,8,11,36.4841667,-89.539,Missouri,1.61
ci37442863,2016,8,11,33.4465,-116.4586667,California,0.53
ci37442871,2016,8,11,33.6608333,-116.71366670000002,California,0.86
us10006d57,2016,8,11,34.4446,86.19200000000002,Western Xizang,4.7
mb80165549,2016,8,11,45.9318333,-111.471,Montana,0.9
ak13840587,2016,8,11,59.9683,-152.484,Alaska,1.6
us10006d5c,2016,8,11,0.9647,96.9384,Indonesia,4.4
nc72675686,2016,8,11,39.3341667,-122.8,California,1.77
us10006d5e,2016,8,11,-10.3655,160.7086,Solomon Islands,4.8
ak13840597,2016,8,11,64.9415,-149.2969,Alaska,1.9
ak13840604,2016,8,11,59.7176,-152.2565,Alaska,1.3
ci37442887,2016,8,11,34.0045,-117.0901667,California,0.71
nc72675696,2016,8,11,37.4188333,-121.7831667,California,0.5
ak13840606,2016,8,11,62.3512,-151.464,Alaska,1.5
us10006d5h,2016,8,11,-22.4953,173.1114,New Caledonia,7.2
ak13840609,2016,8,11,59.6413,-138.9203,Alaska,1.8
ak13840611,2016,8,11,60.0119,-149.8933,Alaska,1.9
ak13840613,2016,8,11,51.3055,177.8094,Alaska,3.0
ci37442895,2016,8,11,34.3035,-116.844,California,1.0
us10006d5r,2016,8,11,-22.6909,173.372,New Caledonia,5.4
us10006d5p,2016,8,11,-22.6593,173.2361,New Caledonia,5.2
nn00555798,2016,8,11,37.3312,-115.2138,Nevada,0.9
nc72675711,2016,8,11,37.6305,-118.9423333,California,1.16
nc72675716,2016,8,11,37.627,-118.94083329999998,California,0.51
nc72675721,2016,8,11,37.6278333,-118.941,California,1.38
nn00555802,2016,8,11,38.6531,-118.7932,Nevada,1.1
us10006d60,2016,8,11,39.403,73.3984,Kyrgyzstan,4.5
nc72675726,2016,8,11,37.5816667,-118.9338333,California,0.48
nn00555803,2016,8,11,37.472,-116.5376,Nevada,0.7
pr16225000,2016,8,11,18.691,-64.311,British Virgin Islands,2.6
ak13878433,2016,8,11,58.0582,-155.8267,Alaska,1.8
nc72675751,2016,8,11,37.6318333,-118.9386667,California,2.28
ak13840657,2016,8,11,63.0793,-148.9509,Alaska,1.3
us10006d68,2016,8,11,-22.6161,173.3123,New Caledonia,5.0
us10006d6i,2016,8,11,-22.4883,173.0261,New Caledonia,4.6
nn00555805,2016,8,11,37.4245,-115.2837,Nevada,1.1
ak13840659,2016,8,11,65.4095,-144.7545,Alaska,0.8
us10006d6a,2016,8,11,-22.3183,172.9383,New Caledonia,4.7
pr16225001,2016,8,11,19.2924,-67.4085,Puerto Rico,3.0
nc72675761,2016,8,11,39.3923333,-120.1915,California,2.09
ak13840669,2016,8,11,59.8116,-152.0443,Alaska,1.4
nc72675786,2016,8,11,38.8145,-122.8155,California,1.05
nn00555810,2016,8,11,39.5771,-119.0952,Nevada,1.6
ak13878437,2016,8,11,59.25100000000001,-153.7331,Alaska,1.5
us10006d6e,2016,8,11,-22.7462,173.5047,New Caledonia,4.8
ak13878438,2016,8,11,62.6274,-151.2,Alaska,1.1
us10006d6d,2016,8,11,-25.1394,-177.3386,South of the Fiji Islands,6.2
nc72675806,2016,8,11,37.6375,-118.975,California,0.21
hv61371836,2016,8,11,19.1015,-155.2905,Hawaii,1.78
nc72675821,2016,8,11,38.8423347,-122.8778305,California,0.73
nn00555947,2016,8,11,38.2599,-118.7268,Nevada,0.3
mb80165524,2016,8,11,45.7185,-112.1195,Montana,1.08
ismpkansas70201078,2016,8,11,37.2113333,-97.8156667,Kansas,2.14
uw61193071,2016,8,11,46.313,-122.222,Washington,0.29
pr16225004,2016,8,12,18.405,-67.3135,Puerto Rico,2.3
mb80165634,2016,8,12,46.7885,-112.16866670000002,Montana,0.97
ak13840714,2016,8,12,63.5871,-147.531,Alaska,0.8
nn00555838,2016,8,12,42.3704,-120.2935,Oregon,0.8
ak13840715,2016,8,12,51.4233,-176.4345,Alaska,2.3
nc72675826,2016,8,12,37.626,-118.93583329999998,California,0.14
nc72675831,2016,8,12,37.588,-119.0103333,California,0.4
us10006d6y,2016,8,12,27.8826,139.6848,Japan,4.5
nc72675836,2016,8,12,37.979,-121.857,California,1.8
nn00555814,2016,8,12,38.1611,-118.2469,Nevada,1.0
ak13840716,2016,8,12,61.5074,-146.5159,Alaska,1.3
nc72675841,2016,8,12,38.8186684,-122.8241653,California,0.74
nc72675861,2016,8,12,36.561,-121.1611667,California,0.68
ci37443039,2016,8,12,33.6521667,-116.719,California,1.18
ak13840748,2016,8,12,65.4214,-144.6997,Alaska,1.3
ak13840749,2016,8,12,59.8315,-152.9633,Alaska,2.5
nc72675886,2016,8,12,37.53516670000001,-118.8913333,California,0.63
us10006d77,2016,8,12,-21.4609,-175.5977,Tonga,4.9
nc72675881,2016,8,12,37.0281667,-121.4911667,California,2.08
pr16225002,2016,8,12,18.943,-67.6501,Puerto Rico,2.7
uu60158352,2016,8,12,37.8475,-112.4423333,Utah,1.09
pr16225003,2016,8,12,19.503,-68.5783,Dominican Republic,3.3
nn00555951,2016,8,12,39.5598,-119.0747,Nevada,0.7
hv61372026,2016,8,12,19.170000100000006,-155.47633359999998,Hawaii,1.84
us10006d79,2016,8,12,36.6385,-98.0775,Oklahoma,4.0
ak13840807,2016,8,12,63.2696,-152.7758,Alaska,0.7
ak13878445,2016,8,12,61.3354,-147.3557,Alaska,1.0
nc72675891,2016,8,12,37.6225,-118.8511667,California,0.04
hv61372131,2016,8,12,19.211,-155.44899999999996,Hawaii,1.79
nn00555818,2016,8,12,37.4661,-118.0541,California,1.1
pr16225005,2016,8,12,19.6511,-68.6037,Dominican Republic,3.1
ak13840809,2016,8,12,63.0217,-151.5699,Alaska,1.6
us10006d7r,2016,8,12,-22.0145,-68.6717,Chile,4.7
us10006d7u,2016,8,12,18.5832,146.485,Northern Mariana Islands,4.6
pr16225006,2016,8,12,18.9573,-65.0401,U.S. Virgin Islands,2.3
nc72675901,2016,8,12,39.355,-122.789,California,1.6
nc71015552,2016,8,12,39.3383333,-122.7813333,California,1.9
pr16225007,2016,8,12,18.947,-65.0867,U.S. Virgin Islands,1.8
ci37443103,2016,8,12,32.933,-115.5208333,California,1.36
nc72675906,2016,8,12,38.8778343,-122.8236694,California,0.83
ci37443111,2016,8,12,33.8998333,-118.9355,California,1.92
nn00555960,2016,8,12,37.2019,-114.7594,Nevada,0.5
us10006d7x,2016,8,12,27.1807,103.5792,China,4.7
ak13878447,2016,8,12,63.095,-150.7816,Alaska,1.2
us10006d82,2016,8,12,-6.5749,104.9041,Indonesia,5.0
nc72675921,2016,8,12,37.53216670000001,-118.8445,California,0.51
nc72675916,2016,8,12,37.63,-118.93833329999998,California,0.64
ak13840869,2016,8,12,62.5762,-152.1291,Alaska,1.4
nn00555823,2016,8,12,41.9324,-119.676,Oregon,2.4
ak13840894,2016,8,12,61.0398,-148.9426,Alaska,1.1
nc72675931,2016,8,12,37.5131667,-118.8263333,California,0.57
ak13878450,2016,8,12,61.4433,-151.5418,Alaska,1.0
us10006d8h,2016,8,12,-22.941,172.5161,New Caledonia,4.7
ci37443119,2016,8,12,34.4748333,-117.89933329999998,California,0.9
us10006d8l,2016,8,12,-22.7464,173.3572,New Caledonia,4.8
nn00555824,2016,8,12,37.0079,-115.9976,Nevada,0.3
ci37443127,2016,8,12,35.952,-117.6556667,California,0.62
ci37443135,2016,8,12,35.9528333,-117.6565,California,0.7
us10006d8p,2016,8,12,-29.1935,61.0108,Southwest Indian Ridge,5.0
ci37443143,2016,8,12,35.9518333,-117.656,California,0.63
ak13840936,2016,8,12,63.2622,-151.2012,Alaska,1.1
nn00555877,2016,8,12,38.3352,-118.1513,Nevada,0.2
nn00555851,2016,8,12,38.489,-118.2315,Nevada,0.2
nn00555848,2016,8,12,41.932,-119.6802,Oregon,0.8
us10006d8q,2016,8,12,-22.5465,-66.1521,Argentina,4.3
hv61372231,2016,8,12,19.380833300000006,-155.283,Hawaii,2.52
hv61372236,2016,8,12,19.3806667,-155.284,Hawaii,2.03
us10006d92,2016,8,12,-6.5606,104.9132,Indonesia,5.1
ak13878452,2016,8,12,59.5819,-153.4236,Alaska,1.6
ak13840941,2016,8,12,63.8236,-149.7082,Alaska,0.9
ak13840963,2016,8,12,63.8142,-149.709,Alaska,1.3
mb80165544,2016,8,12,47.7528333,-113.8323333,Montana,0.27
ci37443151,2016,8,12,33.034,-116.42683329999998,California,0.74
ak13878455,2016,8,12,67.5683,-149.7719,Alaska,0.9
ci37443159,2016,8,12,34.4445,-119.2733333,California,1.54
nc72675941,2016,8,12,36.5765,-121.1765,California,3.41
ak13840969,2016,8,12,62.7573,-150.5742,Alaska,1.2
ci37443175,2016,8,12,33.4926667,-116.476,California,0.43
ak13840971,2016,8,12,63.1039,-151.4988,Alaska,0.4
ak13840972,2016,8,12,65.4031,-144.7395,Alaska,0.6
hv61372256,2016,8,12,19.1836667,-155.64016669999995,Hawaii,3.05
nc72675951,2016,8,12,38.8168335,-122.7611694,California,0.89
ak13840973,2016,8,12,62.1074,-148.9604,Alaska,1.4
ci37443183,2016,8,12,33.9795,-116.87883329999998,California,0.98
nc72675961,2016,8,12,38.8423333,-122.8263333,California,0.45
ci37443199,2016,8,12,35.953,-117.65833329999998,California,0.58
ci37443207,2016,8,12,33.7623333,-115.9168333,California,0.74
ci37443215,2016,8,12,35.9535,-117.6593333,California,0.87
nc72675966,2016,8,12,39.2513333,-123.4493333,California,2.01
nn00555831,2016,8,12,37.2359,-117.5882,Nevada,0.4
us10006d9v,2016,8,12,10.1174,123.1652,Philippines,4.6
nc72675976,2016,8,12,36.5778333,-121.1795,California,1.0
nn00555832,2016,8,12,39.572,-119.1038,Nevada,0.9
ak13840975,2016,8,12,64.7123,-147.5897,Alaska,0.3
ak13878461,2016,8,12,61.5539,-141.1626,Alaska,1.0
ci37443231,2016,8,12,32.6343333,-115.73583329999998,Mexico,0.67
ci37443239,2016,8,12,33.6885,-116.7681667,California,1.15
nn00555833,2016,8,12,41.9489,-119.6806,Oregon,1.5
nc72675981,2016,8,12,38.8180008,-122.8166656,California,1.06
ismpkansas70201133,2016,8,12,37.2106667,-97.8151667,Kansas,2.13
ak13841047,2016,8,12,63.2667,-151.7462,Alaska,0.8
ci37443247,2016,8,12,33.9843333,-116.95283329999998,California,0.7
ci37443255,2016,8,12,33.539,-116.695,California,0.24
nn00555834,2016,8,12,38.2776,-118.6973,Nevada,0.1
nc72675986,2016,8,12,39.322,-122.7845,California,1.75
nc72675991,2016,8,12,39.331,-122.7968333,California,1.79
ci37443263,2016,8,12,34.0738333,-116.6745,California,0.97
ak13841051,2016,8,12,59.7598,-153.0714,Alaska,1.6
ak13841054,2016,8,12,61.6092,-150.534,Alaska,1.2
nc72675996,2016,8,12,36.5576667,-121.08216670000002,California,1.2
ci37443271,2016,8,12,33.9976667,-118.3513333,California,2.12
ak13878465,2016,8,12,58.3098,-153.4711,Alaska,1.3
us10006dab,2016,8,12,39.2633,73.4331,Tajikistan,4.3
us10006daa,2016,8,12,34.7522,80.4081,China,4.4
ci37443287,2016,8,12,33.041,-116.4416667,California,0.85
ak13841056,2016,8,12,64.5651,-150.6257,Alaska,0.5
ak13841057,2016,8,12,61.9726,-143.6893,Alaska,1.3
ak13878468,2016,8,12,60.0849,-152.2579,Alaska,1.1
nc72676001,2016,8,12,37.5458333,-121.6745,California,1.11
ci37443319,2016,8,12,34.3605,-116.9566667,California,0.71
ci37443327,2016,8,12,33.153833299999995,-115.6486667,California,1.28
ak13878469,2016,8,12,53.6307,-165.6259,Alaska,1.4
nc72676006,2016,8,12,35.2278333,-120.4951667,California,1.83
nc72676011,2016,8,12,37.5676667,-118.8095,California,1.24
nc72676016,2016,8,12,37.6356667,-118.9496667,California,0.08
ak13841137,2016,8,12,57.0212,-157.8313,Alaska,2.4
ak13841138,2016,8,12,63.2521,-151.1554,Alaska,1.6
nc72676036,2016,8,12,38.81,-122.8011667,California,0.63
ak13841142,2016,8,12,61.9845,-151.1237,Alaska,1.8
ak13841145,2016,8,12,63.5256,-150.9736,Alaska,1.0
pr16225008,2016,8,12,19.1956,-64.726,British Virgin Islands,2.4
uw61193221,2016,8,12,46.938,-121.9548333,Washington,0.58
ismpkansas70201148,2016,8,12,37.2898333,-97.6091667,Kansas,2.31
ci37443479,2016,8,12,33.3363333,-115.7165,California,1.72
nn00555968,2016,8,12,36.5672,-117.0251,Nevada,0.9
ak13841225,2016,8,12,61.037,-149.1244,Alaska,1.9
ak13878475,2016,8,12,60.757,-152.81799999999996,Alaska,1.6
ci37443551,2016,8,12,33.1891667,-115.6098333,California,1.38
ak13878476,2016,8,12,60.5109,-148.5152,Alaska,0.9
ak13841232,2016,8,12,64.809,-147.5556,Alaska,0.7
ci37443591,2016,8,12,35.9551667,-117.6581667,California,1.79
mb80165559,2016,8,12,45.7113333,-112.12366670000002,Montana,0.56
ci37443655,2016,8,12,33.5386667,-116.6903333,California,0.93
us10006dbf,2016,8,12,-22.3979,172.8066,New Caledonia,4.7
nc72676051,2016,8,12,39.2525,-123.45,California,1.42
ak13841313,2016,8,12,63.5094,-151.0509,Alaska,0.7
ak13878479,2016,8,12,63.4901,-140.3719,Canada,1.4
nn00555969,2016,8,12,41.9406,-119.6865,Oregon,1.0
ci37443711,2016,8,12,34.2925,-117.0036667,California,0.99
ci37443727,2016,8,12,33.8623333,-117.66916670000002,California,0.92
nn00555844,2016,8,12,38.2512,-118.7288,Nevada,0.1
nc72676061,2016,8,12,37.5483333,-118.8255,California,0.57
ci37443775,2016,8,12,35.9508333,-117.6563333,California,0.73
ci37144476,2016,8,12,35.9566667,-117.6533333,California,0.6
ci37443791,2016,8,12,35.95466670000001,-117.6606667,California,0.89
ci37443799,2016,8,12,35.952,-117.6585,California,1.1
ci37443823,2016,8,12,33.852,-117.4941667,California,1.39
ak13841320,2016,8,12,61.1932,-153.3336,Alaska,0.9
nc72676081,2016,8,12,35.9276667,-120.4766667,California,0.61
ci37443831,2016,8,12,33.512666700000004,-116.5335,California,0.36
mb80165569,2016,8,12,47.71,-113.7293333,Montana,0.65
nc72676091,2016,8,12,38.8406677,-122.8776703,California,0.81
ak13841408,2016,8,12,61.6868,-150.5532,Alaska,2.4
hv61372426,2016,8,12,19.4156667,-155.4623333,Hawaii,2.53
mb80165574,2016,8,12,46.78216670000001,-112.1668333,Montana,1.38
nn00555970,2016,8,12,42.0446,-119.6903,Oregon,1.2
nc72676111,2016,8,12,37.4181667,-121.7723333,California,1.08
ci37144484,2016,8,12,33.2361667,-116.1928333,California,0.59
ci37443911,2016,8,12,33.3456667,-115.7111667,California,0.77
uw61193256,2016,8,12,46.4843333,-123.68316670000002,Washington,1.22
ak13841417,2016,8,12,60.1193,-153.0982,Alaska,2.1
ak13841422,2016,8,12,64.6067,-150.1823,Alaska,0.2
us10006dcz,2016,8,12,-20.5389,-69.3442,Chile,3.9
ak13841423,2016,8,12,61.0406,-149.0792,Alaska,0.9
nc72676116,2016,8,12,38.8358345,-122.7733307,California,0.97
ak13841513,2016,8,12,51.7062,-176.8948,Alaska,2.6
pr16225009,2016,8,12,18.923,-64.405,British Virgin Islands,2.7
ak13841514,2016,8,12,65.5771,-148.4808,Alaska,1.6
ak13841518,2016,8,12,63.2636,-143.9567,Alaska,0.7
nn00555870,2016,8,12,39.4138,-120.1318,California,0.8
ci37443991,2016,8,12,35.9523333,-117.6581667,California,1.57
ak13841520,2016,8,12,65.0017,-150.6247,Alaska,0.7
nn00555972,2016,8,12,37.3902,-117.0071,Nevada,0.3
nc72676121,2016,8,12,37.3295,-122.1046667,California,1.53
uu60158372,2016,8,12,41.8035,-112.5298333,Utah,0.57
uu60158377,2016,8,12,39.762,-110.952,Utah,1.4
ci37444023,2016,8,12,33.9246667,-116.02733329999998,California,1.05
us10006dd6,2016,8,12,40.7147,78.3071,China,5.2
ci37444047,2016,8,12,33.9695,-116.644,California,0.45
pr16225010,2016,8,12,18.0739,-67.2837,Puerto Rico,2.0
ci37444055,2016,8,12,34.3395,-116.85316670000002,California,1.53
nc72676131,2016,8,12,39.32,-122.7891667,California,1.78
ci37444063,2016,8,12,34.0538333,-117.3571667,California,0.97
ak13841527,2016,8,12,63.928,-148.9664,Alaska,1.9
ci37444071,2016,8,12,35.9545,-117.66,California,0.26
us10006dd8,2016,8,12,-9.6192,119.9425,Indonesia,5.4
ak13878490,2016,8,12,60.1653,-153.9196,Alaska,1.6
us10006ddc,2016,8,12,36.6648,-99.0826,Oklahoma,2.5
ci37444095,2016,8,12,35.9538333,-117.6585,California,1.29
ak13841629,2016,8,12,64.7769,-147.7978,Alaska,1.1
us10006ddp,2016,8,12,-3.3961,127.3178,Indonesia,5.3
nc72676136,2016,8,12,38.7589989,-122.7251663,California,0.55
us10006de9,2016,8,12,-40.3093,-72.9593,Chile,4.2
uw61193281,2016,8,12,49.0763333,-118.59583329999998,Canada,1.81
mb80165609,2016,8,12,46.0006667,-112.4658333,Montana,1.34
us10006deg,2016,8,12,-24.187,-67.515,Argentina,4.3
nc72676141,2016,8,12,37.526,-118.8846667,California,0.29
ci37444143,2016,8,12,33.8485,-117.4883333,California,1.8
ak13841646,2016,8,12,57.0262,-157.8319,Alaska,2.6
nc72676151,2016,8,12,40.2315,-121.1153333,California,1.57
pr16225011,2016,8,12,18.9825,-64.616,British Virgin Islands,2.0
ak13878493,2016,8,12,56.0323,-156.3842,Alaska,1.8
ci37444167,2016,8,12,34.3123333,-117.0151667,California,1.95
us10006dfc,2016,8,12,26.9857,140.4491,Japan,4.2
ci37444175,2016,8,12,33.0586667,-114.9865,California,1.78
ak13841650,2016,8,12,54.1503,-165.9406,Alaska,1.3
ci37444199,2016,8,12,33.7721667,-117.4455,California,0.92
nc72676161,2016,8,12,39.3198333,-122.7873333,California,1.48
ak13841652,2016,8,12,66.577,-150.6133,Alaska,1.2
nc72676166,2016,8,12,40.2015,-121.11733329999998,California,1.88
nc71015572,2016,8,12,40.4826667,-121.984,California,1.17
ak13878496,2016,8,12,61.8747,-150.9061,Alaska,1.1
us10006dg1,2016,8,12,-34.905,-71.825,Chile,3.9
ak13878497,2016,8,12,51.5658,-176.2712,Alaska,2.2
nc72676176,2016,8,12,39.3326667,-122.7986667,California,1.78
nc72676181,2016,8,12,35.6825,-121.1291667,California,0.78
